"Customweb_BarclaycardCw::In some cases the transaction requires a few seconds until it is successfully authorized. When this option is enabled the user is hold until the transaction reach the final state. If this is not the case in 30 seconds a message is shown to the customer, which explains the situation.","In alcuni casi l'operazione richiede alcuni secondi prima di essere autorizzata. Quando questa opzione è abilitata l'utente è trattenuto fino a quando la transazione non é andato a buon fine. Se questo non è il caso in 30 secondi viene visualizzato un messaggio al cliente che spiega la situazione."
"Customweb_BarclaycardCw::Inactive","Inattivo"
"Customweb_BarclaycardCw::Incl. Tax","Incl. tasse"
"Customweb_BarclaycardCw::Information","Informazione"
"Customweb_BarclaycardCw::Ingenico (Direct Debits AT)","Ingenico (Direct Debits AT)"
"Customweb_BarclaycardCw::Intended purpose of alias","Causale degli alias"
"Customweb_BarclaycardCw::Invalid CVC format.","Formato CVC non valido."
"Customweb_BarclaycardCw::Invalid expiry month.","Mese di scadenza non valido."
"Customweb_BarclaycardCw::Invalid login or password.","Login o password non validi."
"Customweb_BarclaycardCw::Invoice Items","Articoli fattura"
"Customweb_BarclaycardCw::Invoice Settlement","Pagamento della fattura"
"Customweb_BarclaycardCw::Invoice Totals","Totali della fattura"
"Customweb_BarclaycardCw::Invoice settlement","Creazione della fattura"
"Customweb_BarclaycardCw::Invoice was created successfully","La fattura é stato creata con successo."
"Customweb_BarclaycardCw::Invoices","Fatture"
"Customweb_BarclaycardCw::Issue Number","Numero Issue"
"Customweb_BarclaycardCw::Issuer country code and billing country code.","Codice del paese emittente e il codice paese di fatturazione."
"Customweb_BarclaycardCw::It is not possible to checkout in your country.","Non é possibile effettuare il checkout nel tuo paese."
"Customweb_BarclaycardCw::Italy (IT)","Italia (IT)"
"Customweb_BarclaycardCw::Item","Articolo"
"Customweb_BarclaycardCw::Items","Articoli"
"Customweb_BarclaycardCw::Items Refunded","Articoli rimborsati"
"Customweb_BarclaycardCw::JCB","JCB"
"Customweb_BarclaycardCw::Klarna","Klarna"
"Customweb_BarclaycardCw::Learn More","Per saperne di più"
"Customweb_BarclaycardCw::Live HMAC Key","Live HMAC Key"
"Customweb_BarclaycardCw::Live Identifier (PBX_IDENTIFIANT)","Live Identifier (PBX_IDENTIFIANT)"
"Customweb_BarclaycardCw::Live Mode","Live Mode"
"Customweb_BarclaycardCw::Live PSPID","Live PSPID"
"Customweb_BarclaycardCw::Live Password","Live Password"
"Customweb_BarclaycardCw::Live Rang (PBX_RANG)","Live Rang (PBX_RANG)"
"Customweb_BarclaycardCw::Live Site ID (PBX_SITE)","Live Site ID (PBX_SITE)"
"Customweb_BarclaycardCw::Logging","Logging"
"Customweb_BarclaycardCw::Login","Login"
"Customweb_BarclaycardCw::Login & Register","Login & Registrati"
"Customweb_BarclaycardCw::Login and password are required.","Login e password richiesti."
"Customweb_BarclaycardCw::Logo","Logo"
"Customweb_BarclaycardCw::Maestro","Maestro"
"Customweb_BarclaycardCw::Maestro UK","Maestro UK"
"Customweb_BarclaycardCw::Mail Order / Telephone Order (MoTo)","Mail Order / Telephone Order (MoTo)"
"Customweb_BarclaycardCw::Mail order/telephone order authorization","Autorizzazione degli ordini via eMail/telefono"
"Customweb_BarclaycardCw::Make sure that the request method is set to POST.","Assicurarsi che il metodo di richiesta sia impostato su POST."
"Customweb_BarclaycardCw::Male","Maschio"
"Customweb_BarclaycardCw::Manage Stores","Gestire negozi"
"Customweb_BarclaycardCw::Manage Barclaycard Aliases","Gestisci gli alias Barclaycard"
"Customweb_BarclaycardCw::Mark all transactions as uncertain, except those from countries listed below.","Indica tutte le transazioni come incerte, ad eccezione di quelle provenienti da paesi elencati qui di seguito."
"Customweb_BarclaycardCw::MasterCard","Mastercard"
"Customweb_BarclaycardCw::MasterPass","MasterPass"
"Customweb_BarclaycardCw::MasterPass: Order Confirmation","MasterPass: conferma dell'ordine"
"Customweb_BarclaycardCw::Maximum Order Total","Totale massimo dell'ordine"
"Customweb_BarclaycardCw::Merchant Origin","Origine del commerciante"
"Customweb_BarclaycardCw::Merchant Reference","Riferimento del commerciante"
"Customweb_BarclaycardCw::Message","Notifica"
"Customweb_BarclaycardCw::Method Title","Titolo del metodo"
"Customweb_BarclaycardCw::Minimum Order Total","Minimo per il totale dell'ordine"
"Customweb_BarclaycardCw::Mobile Template","Mobile Template"
"Customweb_BarclaycardCw::Mobile Template URL","Mobile Template URL"
"Customweb_BarclaycardCw::Month","Mese"
"Customweb_BarclaycardCw::More failed transaction as the configured threshold of failed transactions.","Più transazioni non andate a buon fine come la soglia configurata di transazioni fallite."
"Customweb_BarclaycardCw::My Barclaycard Aliases","I miei Alias Barclaycard"
"Customweb_BarclaycardCw::Netherlands (NL)","Paesi Bassi (NL)"
"Customweb_BarclaycardCw::New Order","Nuovo ordine"
"Customweb_BarclaycardCw::New Order Status","Nuovo stato dell'ordine"
"Customweb_BarclaycardCw::New card","Nuova carta"
"Customweb_BarclaycardCw::Next Update Execution Date","Data del prossimo aggiornamento"
"Customweb_BarclaycardCw::No","No"
"Customweb_BarclaycardCw::No API password was provided.","Non é stata fornita nessuna password API."
"Customweb_BarclaycardCw::No API username was provided.","Nessun nome utente API fornito."
"Customweb_BarclaycardCw::No IBAN provided.","Nessun IBAN fornito."
"Customweb_BarclaycardCw::No Items","Nessun articolo"
"Customweb_BarclaycardCw::No PSPID was provided.","PSPID non fornito."
"Customweb_BarclaycardCw::No additional payment information available.","Nessuna informazione di pagamento supplementare."
"Customweb_BarclaycardCw::No authorization method found for payment method !method.","Nessun metodo di autorizzazione trovato per il pagamento !method."
"Customweb_BarclaycardCw::No button returned.","Nessun tasto fornito."
"Customweb_BarclaycardCw::No day set in the date of birth field.","Nessun giorno indicato per la data di nascita."
"Customweb_BarclaycardCw::No month set in the date of birth field.","Nessun mese indicato per la data di nascita."
"Customweb_BarclaycardCw::No refund possible.","Nessun rimborso possibile"
"Customweb_BarclaycardCw::No shipping method needed.","Nessun metodo di spedizione necessario."
"Customweb_BarclaycardCw::No year set in the date of birth field.","Non é stato indicato l'anno nella data di nascita."
"Customweb_BarclaycardCw::No, use the dropdown.","No, use the dropdown."
"Customweb_BarclaycardCw::Non 3D Secure Behavior","Comportamento non 3D Secure"
"Customweb_BarclaycardCw::Non 3D Secure Behavior Country List","Elenco Paese per comportamento non 3D Secure"
"Customweb_BarclaycardCw::None","Nessuno"
"Customweb_BarclaycardCw::Norway (NO)","Norvegia (NO)"
"Customweb_BarclaycardCw::Not Germany","Non Germania"
"Customweb_BarclaycardCw::Notification URL","URL di notifica"
"Customweb_BarclaycardCw::Only an authorized transaction can be marked as finally declined.","Solo una transazione autorizzata può essere contrassegnata come Rifiutata."
"Customweb_BarclaycardCw::Only an uncertain transaction can be marked as finally declined.","Solo una transazione incerta può essere contrassegnata  Rifiutata."
"Customweb_BarclaycardCw::Only authorized transaction can be cancelled.","Solo le transazioni autorizzate possono essere cancellate."
"Customweb_BarclaycardCw::Only authorized transaction can be captured.","Solo le transazioni autorizzate possono essere registrate."
"Customweb_BarclaycardCw::Only authorized transaction can be refunded.","Solo transazioni autorizzate possono essere rimborsate."
"Customweb_BarclaycardCw::Only captured transaction can be refunded.","Solo le transazioni registrate possono essere rimborsate."
"Customweb_BarclaycardCw::Only on captured transaction the flag customer refusing to pay can be set.","E ' possibile impostare un flag per i clienti che non hanno pagato solo sulle transazioni registrate."
"Customweb_BarclaycardCw::Operation Mode","Modalità di funzionamento"
"Customweb_BarclaycardCw::Operation failed because of error code '@code'.","Operazione non riuscita a causa dell'errore @'code'."
"Customweb_BarclaycardCw::Operation is not allowed.","Operazione non consentita."
"Customweb_BarclaycardCw::Operation is not supported.","Questa operazione non é supportata."
"Customweb_BarclaycardCw::Operation is not supported. For this transaction id, an alias already exists.","L'operazione non é supportata. Esiste già un alias per questo transaction id."
"Customweb_BarclaycardCw::Orange","Orange"
"Customweb_BarclaycardCw::Order #","Numero d'ordine"
"Customweb_BarclaycardCw::Order Description","Descrizione dell'ordine"
"Customweb_BarclaycardCw::Order Grand Total","Totale complessivo dell'ordine"
"Customweb_BarclaycardCw::Order Information","Informazioni sull'ordine"
"Customweb_BarclaycardCw::Order Prefix","Order Prefix"
"Customweb_BarclaycardCw::Order Review","Controllo ordine"
"Customweb_BarclaycardCw::Order Summary","Riassunto dell'ordine"
"Customweb_BarclaycardCw::Order Total","Totale dell'ordine"
"Customweb_BarclaycardCw::Order cancelled, because the customer was too long in the payment process of Barclaycard.","L'ordine é stato annullato perché il cliente é rimasto troppo a lungo nel processo di pagamento di Barclaycard."
"Customweb_BarclaycardCw::Order is stored, but not finally authorized or captured.","L'ordine viene memorizzato, ma non completamente autorizzato o salvato."
"Customweb_BarclaycardCw::Order prefix","Prefisso dell'ordine"
"Customweb_BarclaycardCw::Order was placed using %s","L'ordine é stato effettuato usando %s"
"Customweb_BarclaycardCw::Orders","Ordini"
"Customweb_BarclaycardCw::Orders with with payments that are longer pending than the specified timeout in minutes are cancelled automatically.","Gli ordini il cui pagamento é in sospeso da più tempo del timeout definito in minuti saranno annullati automaticamente. Per utilizzare questa funzione devi impostare Magento cron."
"Customweb_BarclaycardCw::PSPID Config","PSPID Config"
"Customweb_BarclaycardCw::Paid Amount","Importo pagato"
"Customweb_BarclaycardCw::Partial refund not possible. You may retry with the total transaction amount.","Rimborso parziale non possibile. Riprovare con l'importo totale della transazione."
"Customweb_BarclaycardCw::Password","Password"
"Customweb_BarclaycardCw::Password and password confirmation are not equal.","La password e la conferma della password non corrispondono."
"Customweb_BarclaycardCw::Password for the API user.","Password per l'utente API."
"Customweb_BarclaycardCw::Pay with ____paymentMethodName____","Paga con ____paymentMethodName____"
"Customweb_BarclaycardCw::Payment","Pagamento"
"Customweb_BarclaycardCw::Payment ID","Payment ID"
"Customweb_BarclaycardCw::Payment Id","ID pagamento"
"Customweb_BarclaycardCw::Payment Information","Informazioni sul pagamento"
"Customweb_BarclaycardCw::Payment Method","Metodo di pagamento"
"Customweb_BarclaycardCw::Payment Method Listing","Elenco dei metodi di pagamento"
"Customweb_BarclaycardCw::Payment Page Title","Titolo pagina di pagamento"
"Customweb_BarclaycardCw::Payment captured successfully.","Pagamento salvato con successo."
"Customweb_BarclaycardCw::Payment could not be authorized. Cancelling order. Reason :","Il pagamento non potesse essere autorizzato. L'ordine sarà annullato. Motivo:"
"Customweb_BarclaycardCw::Payment details can be entered after placing the order","I dettagli di pagamento possono essere inseriti dopo avere effettuato l'ordinato."
"Customweb_BarclaycardCw::Payment from Applicable Countries","Payment from Applicable Countries"
"Customweb_BarclaycardCw::Payment from Specific Countries","Payment from Specific Countries"
"Customweb_BarclaycardCw::Payment from applicable countries","Pagamento da paesi applicabili"
"Customweb_BarclaycardCw::Payment from specific countries","Pagamento da paesi specifici"
"Customweb_BarclaycardCw::Payment is pending at BarclaycardCw","Pagamento in sospeso in BarclaycardCw."
"Customweb_BarclaycardCw::Payment method description","Descrizione di metodo di pagamento"
"Customweb_BarclaycardCw::Payment with %s","Pagamento con %s"
"Customweb_BarclaycardCw::Payment with Barclaycard","Pagamenti con ____ paymentServiceProviderName____"
"Customweb_BarclaycardCw::Payments may be updated periodically (interval in minutes). To use this feature you have to setup magento cron","I pagamenti possono essere aggiornati automaticamente (intervallo in minuti) via API (se attivato). Per utilizzare questa funzione, il Magento Cron deve essere abilitato."
"Customweb_BarclaycardCw::Pending","In sospeso"
"Customweb_BarclaycardCw::Pending BarclaycardCw","BarclaycardCw in attesa"
"Customweb_BarclaycardCw::Phone Number","Numero di telefono"
"Customweb_BarclaycardCw::Place Order","Fare un ordine"
"Customweb_BarclaycardCw::Please agree to all the terms and conditions before placing the order.","Accetta i termine e le condizioni prima di fare un ordine."
"Customweb_BarclaycardCw::Please check the entered CVC number.","Si prega di controllare il numero CVC inserito."
"Customweb_BarclaycardCw::Please check the entered credit card number.","Si prega di controllare il numero di carta di credito inserito."
"Customweb_BarclaycardCw::Please enter here a salutation.","Inserisci un saluto qui."
"Customweb_BarclaycardCw::Please enter here the Bank Identifier Code (BIC).","Inserisci qui il codice di identificazione bancario (BIC)."
"Customweb_BarclaycardCw::Please enter here the CVC code from your card. You find the code on the back of the card.","Inserisci qui il codice CVC che si trova sul retro della tua carta."
"Customweb_BarclaycardCw::Please enter here the International Bank Account Number (IBAN).","Si prega di inserire l'IBAN (numero di conto bancario internazionale)."
"Customweb_BarclaycardCw::Please enter here the account holder name on the card.","Si prega di inserire qui il nome del titolare del conto sulla carta."
"Customweb_BarclaycardCw::Please enter here the account holder name.","Si prega di inserire qui il nome del titolare del conto."
"Customweb_BarclaycardCw::Please enter here the account number of your bank account.","Si prega di inserire l'IBAN (numero di conto bancario internazionale)."
"Customweb_BarclaycardCw::Please enter here the bank code of your bank.","Si prega di inserire il codice banca ."
"Customweb_BarclaycardCw::Please enter here the card holder name on the card.","Inserire qui il nome del titolare della carta."
"Customweb_BarclaycardCw::Please enter here the commercial number of your company.","Si prega di inserire il numero di iscrizione nel registro delle imprese."
"Customweb_BarclaycardCw::Please enter here the name of the account owner.","Si prega di inserire il nome del titolare del conto."
"Customweb_BarclaycardCw::Please enter here the number on your card.","Si prega di inserire il numero di carta di carta di credito."
"Customweb_BarclaycardCw::Please enter here the sales tax number of your company.","Inserisci qui la partita IVA della tua azienda."
"Customweb_BarclaycardCw::Please enter here your phone number.","Inserisci qui il tuo numero di telefono."
"Customweb_BarclaycardCw::Please enter here your social security number.","Si prega di inserire il numero di sicurezza sociale."
"Customweb_BarclaycardCw::Please enter the location of your bank.","Si prega di inserire la posizione della banca."
"Customweb_BarclaycardCw::Please enter the name of your bank.","Si prega di inserire il nome della banca."
"Customweb_BarclaycardCw::Please enter your IBAN number.","Inserisci il tuo numero IBAN."
"Customweb_BarclaycardCw::Please enter your issue number, if there is no CVC code on your card.","Inserisci l'issue number, se non c'é alcun codice CVC sulla carta."
"Customweb_BarclaycardCw::Please enter your salutation.","Please enter your salutation."
"Customweb_BarclaycardCw::Please enter your salution.","Inserisci un saluto qui."
"Customweb_BarclaycardCw::Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Svuota o disabilita la memoria cache e riprova. Se non dovesse aiutare, cambia il metodo di autorizzazione in PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>."
"Customweb_BarclaycardCw::Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.', 'http://www.sellxed.com/en/support","Si prega di lampeggiare o disabilitare la memoria cache e riprovare. Se questo non ha aiutato, cambiare il metodo di autorizzazione per PaymentPage e <a href=""%s"" target=""_blank"">contattare sellXed</a>.', 'http://www.sellxed.com/en/support"
"Customweb_BarclaycardCw::Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Svuota o disabilita la memoria cache e riprova. Se questo non aiuta, cambia il metodo di autorizzazione in PaymentPage e <a href=""%s"" target=""_blank"">contatta sellxed</a>."
"Customweb_BarclaycardCw::Please log in below:","Log in"
"Customweb_BarclaycardCw::Please select","Si prega di selezionare"
"Customweb_BarclaycardCw::Please select a shipping method before sending the order.","Seleziona un metodo di spedizione prima di inviare l'ordine."
"Customweb_BarclaycardCw::Please select the Bank Identifier Code (BIC) of your bank.","Seleziona il Bank Identifier Code (BIC) della  banca."
"Customweb_BarclaycardCw::Please select the day of your birth.","Si prega di selezionare il giorno della tua nascita."
"Customweb_BarclaycardCw::Please select the expiry month on your card.","Devi inserire il mese della scadenza della carta."
"Customweb_BarclaycardCw::Please select the expiry year on your card.","Inserisci la data di scadenza della carta."
"Customweb_BarclaycardCw::Please select the month of your birth.","Seleziona il mese di nascita."
"Customweb_BarclaycardCw::Please select the the year of your birth.","Si prega di selezionare l'anno di nascita."
"Customweb_BarclaycardCw::Please select your gender.","Seleziona il genere"
"Customweb_BarclaycardCw::PostFinance FIS","PostFinance FIS"
"Customweb_BarclaycardCw::Price","Prezzo"
"Customweb_BarclaycardCw::Processor","Processore"
"Customweb_BarclaycardCw::Processor Country","Paese del processore"
"Customweb_BarclaycardCw::Product","Prodotto"
"Customweb_BarclaycardCw::Product Name","Nome del prodotto"
"Customweb_BarclaycardCw::Purchase Point","Luogo di acquisto"
"Customweb_BarclaycardCw::Qty","Quantità"
"Customweb_BarclaycardCw::RatePAY","RatePAY"
"Customweb_BarclaycardCw::RatePay","RatePay"
"Customweb_BarclaycardCw::Received status update. The transaction was declined","Ricevuto l'aggiornamento di stato. La transazione è stata rifiutata"
"Customweb_BarclaycardCw::Received status update. The transaction was successful","Ricevuto l'aggiornamento di stato. L'operazione ha avuto successo"
"Customweb_BarclaycardCw::Received update notification with unexcpected state: !status","Ricevuta una notifica di aggiornamento di uno status imprevisto:"
"Customweb_BarclaycardCw::Received update notification with unexcpected status: !status","Ricevuto notifica di aggiornamento con lo stato unexcpected:  !status"
"Customweb_BarclaycardCw::Recurring Payments","Pagamenti ricorrenti"
"Customweb_BarclaycardCw::Red","Rosso"
"Customweb_BarclaycardCw::Redirection Parameters generated.","Parametri reindirizzamento generati."
"Customweb_BarclaycardCw::Refund Amount","Importo rimborsato"
"Customweb_BarclaycardCw::Refund ID","ID rimborso"
"Customweb_BarclaycardCw::Refund amount","Importo rimborsato"
"Customweb_BarclaycardCw::Refund information","Informazione sul rimborso"
"Customweb_BarclaycardCw::Refund status","Status rimborso"
"Customweb_BarclaycardCw::Refunded Amount","Importo rimborsato"
"Customweb_BarclaycardCw::Refunds","Crediti"
"Customweb_BarclaycardCw::Refused Transaction Threshold","Rifiutato Soglia di transazione"
"Customweb_BarclaycardCw::Register","Registrarsi"
"Customweb_BarclaycardCw::Register to Create an Account","Iscriviti per creare un account"
"Customweb_BarclaycardCw::Register with us for future convenience:","Iscriviti per facilitare la tua prossima visita:"
"Customweb_BarclaycardCw::Release Date","Data di rilascio"
"Customweb_BarclaycardCw::Remove","Eliminare"
"Customweb_BarclaycardCw::Reset","Reset"
"Customweb_BarclaycardCw::Review","Revisione"
"Customweb_BarclaycardCw::Risk Category","Categoria di rischio"
"Customweb_BarclaycardCw::Risk Scoring","Punteggio del rischio"
"Customweb_BarclaycardCw::Rounding Adjustment","Arrotondamenti"
"Customweb_BarclaycardCw::Row Total","Totale riga"
"Customweb_BarclaycardCw::SAH IN signature is wrong.","Firma SHA IN sbagliata."
"Customweb_BarclaycardCw::SEPA Mandate ID","SEPA Mandate ID"
"Customweb_BarclaycardCw::SHA-1","SHA-1"
"Customweb_BarclaycardCw::SHA-256","SHA-256"
"Customweb_BarclaycardCw::SHA-512","SHA-512"
"Customweb_BarclaycardCw::SHA-IN Passphrase","SHA-IN Signatur"
"Customweb_BarclaycardCw::SHA-OUT Passphrase","SHA-OUT Passphrase"
"Customweb_BarclaycardCw::SKU:","SKU:"
"Customweb_BarclaycardCw::Sales","Vendite"
"Customweb_BarclaycardCw::Sales Tax Number","Numero tasse vendite"
"Customweb_BarclaycardCw::Salutation","Appellativo"
"Customweb_BarclaycardCw::Save","Salva"
"Customweb_BarclaycardCw::Saved cards:","Carte salvate"
"Customweb_BarclaycardCw::See order and shipping status","Controlla l'ordine e lo stato della spedizione"
"Customweb_BarclaycardCw::Select Brand","Seleziona Marca"
"Customweb_BarclaycardCw::Select Method","Seleziona metodo"
"Customweb_BarclaycardCw::Select the authorization method to use for processing this payment method.","Seleziona il metodo di autorizzazione da utilizzare per l'elaborazione di questo metodo di pagamento."
"Customweb_BarclaycardCw::Select the country code defined in the backend of Barclaycard for this payment method.","Seleziona il codice paese definito nel backend di Barclaycard per questo metodo di pagamento."
"Customweb_BarclaycardCw::Select the country to process your bank transfers.","Seleziona il paese per processare i bonifici bancari."
"Customweb_BarclaycardCw::Select the date of your birth.","Inserisci la data di nascita"
"Customweb_BarclaycardCw::Select the date on which your card expires.","Seleziona la data di scadenza della carta."
"Customweb_BarclaycardCw::Select the hash calculation method to use. This value must correspond with the selected value in the back-end of Barclaycard.","Seleziona il metodo di calcolo del hash. Questo valore deve coincidere con il valore del backend di Barclaycard."
"Customweb_BarclaycardCw::Select the processor for direct debit transactions.","Selezionare il processore per le operazioni di addebito diretto."
"Customweb_BarclaycardCw::Select the processor for installments.","Seleziona il processore per i pagamenti."
"Customweb_BarclaycardCw::Select the processor for open invoice.","Seleziona il processore per una fattura aperta."
"Customweb_BarclaycardCw::Select your gender","Seleziona il genere"
"Customweb_BarclaycardCw::Send Invoice Email","Invia la fattura per email"
"Customweb_BarclaycardCw::Send amounts to Barclaycard in base currency.","Invia l'importo a Barclaycard  in base alla valuta."
"Customweb_BarclaycardCw::Send amounts to Barclaycard in store's base currency.","Invia importo a Barclaycard  nella valuta base del negozio."
"Customweb_BarclaycardCw::Send invoice email","Invia la fattura via email"
"Customweb_BarclaycardCw::Send the invoice email automatically after invoice creation.","Invia la fattura automaticamente via email dopo averla creata."
"Customweb_BarclaycardCw::Set direct capture after order. In this case your authoization will directly be captured on your customer's credit card","Per la 'Contabilizzazione diretta' l'importo viene contabilizzato direttamente dopo il pagamento completato. Per la 'Contabilizzazione ritardata' l'importo viene addebitato solo dopo un periodo di tempo definito da voi."
"Customweb_BarclaycardCw::Set the sort order to show the external checkouts.","Impostare il criterio di ordine per visualizzare i checkout esterni."
"Customweb_BarclaycardCw::Settlement after order","Creazione dopo l'ordine"
"Customweb_BarclaycardCw::Setup","Setup"
"Customweb_BarclaycardCw::Shipping & Handling","Shipping & Handling"
"Customweb_BarclaycardCw::Shipping Address","Shipping Address"
"Customweb_BarclaycardCw::Shipping Amount","Importo di spedizione"
"Customweb_BarclaycardCw::Shipping Information","Informazioni di spedizione"
"Customweb_BarclaycardCw::Shipping Method","Metodo di spedizione"
"Customweb_BarclaycardCw::Shipping Methods","Metodi di spedizione"
"Customweb_BarclaycardCw::Shipping Refund","Rimborso della spedizione"
"Customweb_BarclaycardCw::Shop","Shop"
"Customweb_BarclaycardCw::Shop ID","ID Negozio"
"Customweb_BarclaycardCw::Short Installation Instructions:","Istruzioni per l'installazione breve:"
"Customweb_BarclaycardCw::Should the amount be captured automatically after the order (direct) or should the amount only be reserved (deferred)?","Qualora l'importo venga addebitato automaticamente dopo l'ordine (diretta) o solo bloccato (ritardato)?"
"Customweb_BarclaycardCw::Show","Mostra"
"Customweb_BarclaycardCw::Show Account Selection","Mostra la selezione dell'account"
"Customweb_BarclaycardCw::Show Further Settings and Information","Mostra ulteriori impostazioni e informazioni"
"Customweb_BarclaycardCw::Show Image","Mostra immagine"
"Customweb_BarclaycardCw::Show Payment Id","Mostra il Payment Id"
"Customweb_BarclaycardCw::Show the payment id","Mostra il payment ID"
"Customweb_BarclaycardCw::Show the payment id in the order information","Mostra il payment ID nell'informazione dell'ordine"
"Customweb_BarclaycardCw::Show the payment image","Mostra l'immagine di pagamento"
"Customweb_BarclaycardCw::Show the payment image on the checkout page","Mostra l'immagine di pagamento nella pagina di checkout"
"Customweb_BarclaycardCw::Sign In","Log in"
"Customweb_BarclaycardCw::Slovakia","Slovacchia"
"Customweb_BarclaycardCw::Social Security Number","Social Security Number"
"Customweb_BarclaycardCw::Solo Card","Solo Card"
"Customweb_BarclaycardCw::Some cards are not enrolled for the 3D secure process and you may exclude some cards from performing a 3D secure authorization. This setting controls, what should happend with these transactions. This setting requires that the parameter 'CCCTY' is returned.","Alcune carte non sono iscritte a 3D secure ed é possibile evitare che alcune carte eseguano un'autorizzazione 3D secure. Questa impostazione controlla quello che dovrebbe accadere in questa situazione. Questa impostazione richiede che sia restituito il parametro 'CCCTY'."
"Customweb_BarclaycardCw::Some credentials for the API access are invalid. Error Code: !code","Alcune credenziali per l'accesso API non sono valide. Errore: !code"
"Customweb_BarclaycardCw::Some input was invalid.","Input non valido"
"Customweb_BarclaycardCw::Sort Order","Sort Order"
"Customweb_BarclaycardCw::Static Tempalte Css","Static Template Css"
"Customweb_BarclaycardCw::Static Template Css","Static Template Css"
"Customweb_BarclaycardCw::Status","Stato"
"Customweb_BarclaycardCw::Status after HTTP Update Payment Received Status","Status dopo HTTP Aggiornamento pagamento ha ricevuto"
"Customweb_BarclaycardCw::Store the payment details","Salvare i dati di pagamento"
"Customweb_BarclaycardCw::Stored payment details","Dettagli di pagamento memorizzate"
"Customweb_BarclaycardCw::Submit Order","Conferma l'ordine"
"Customweb_BarclaycardCw::Submitting order information...","Invio informazioni sull'ordine ..."
"Customweb_BarclaycardCw::Subtotal","Totale parziale"
"Customweb_BarclaycardCw::Success","Successo"
"Customweb_BarclaycardCw::Successful","Successo"
"Customweb_BarclaycardCw::Successful online refund of amount","Rimborso online dell'importo andato a buon fine."
"Customweb_BarclaycardCw::Successful payment authorization.","Pagamento autorizzato con successo."
"Customweb_BarclaycardCw::Successfull online refund of amount","Rimborso online dell'importo andato a buon fine."
"Customweb_BarclaycardCw::Support","Supporto"
"Customweb_BarclaycardCw::Sweden (SE)","Svezia (SE)"
"Customweb_BarclaycardCw::Switzerland (CH)","Svizzera (CH)"
"Customweb_BarclaycardCw::Table Background Color","Colore di sfondo della tabella"
"Customweb_BarclaycardCw::Table Text Color","Colore del testo della tabella"
"Customweb_BarclaycardCw::Tax Amount","Importo Tassa"
"Customweb_BarclaycardCw::Technical issue: This payment methods is not available at the moment.","Problema tecnico: Questo metodo di pagamento non é disponibile in questo momento."
"Customweb_BarclaycardCw::Telego (Direct Debits DE)","Telego (Direct Debits DE)"
"Customweb_BarclaycardCw::Template URL","URL template"
"Customweb_BarclaycardCw::Template URL for own template","URL del modello personalizzato"
"Customweb_BarclaycardCw::Template Url","Template Url"
"Customweb_BarclaycardCw::Test Account SHA-IN Passphrase","Test account SHA-IN Passphrase"
"Customweb_BarclaycardCw::Test Account SHA-OUT Passphrase","Test account SHA-OUT Passphrase"
"Customweb_BarclaycardCw::Test Mode","Test Mode"
"Customweb_BarclaycardCw::Test PSPID","Test PSPID"
"Customweb_BarclaycardCw::Test Transaction","Test per la transazione"
"Customweb_BarclaycardCw::Text Color","Colore del testo"
"Customweb_BarclaycardCw::The 'account number' field cannot be empty.","Il campo 'numero di conto' non può essere vuoto."
"Customweb_BarclaycardCw::The 'account owner' field cannot be empty.","Il campo 'proprietario account' non può essere vuoto."
"Customweb_BarclaycardCw::The 'account_number' field cannot be longer than 10 digits.","Il campo 'account_number' non può essere più lungo di 10 cifre."
"Customweb_BarclaycardCw::The 'account_number' field must be 11 digits long.","Il campo 'account_number' deve essere di 11 cifre."
"Customweb_BarclaycardCw::The 'bank code' field cannot be empty and it must be 5 digits long.","Il campo 'codice bancario' non può essere vuoto e deve essere lungo 5 cifre."
"Customweb_BarclaycardCw::The 'bank code' field cannot be empty and it must be 8 digits long.","Il campo 'codice bancario' non può essere vuoto e deve essere lungo 8 cifre."
"Customweb_BarclaycardCw::The CVC code is too long.","Il codice CVC é troppo lungo."
"Customweb_BarclaycardCw::The CVC contains invalid chars.","Il CVC contiene caratteri non validi."
"Customweb_BarclaycardCw::The Font Family that will be used","Il font che sarà utilizzato"
"Customweb_BarclaycardCw::The HMAC key as defined in the live backoffice of Barclaycard. You may need generate the HMAC key. Please take a look at the manual how to do this.","The HMAC key as defined in the live backoffice of Barclaycard. You may need generate the HMAC key. Please take a look at the manual how to do this."
"Customweb_BarclaycardCw::The PSPID as given by the Barclaycard.","PSPID dal Barclaycard."
"Customweb_BarclaycardCw::The SEPA mandate schema does not contain the tag '!tag'. This tag is required.","Lo schema mandato SEPA non contiene il tag '!tag' necessario."
"Customweb_BarclaycardCw::The SHA signature of the 3D Secure callback was not valid.","La firma SHA 3D Secure callback non é stato convalido."
"Customweb_BarclaycardCw::The SHA signatures do not match.","La SHA signatures non corrisponde."
