"Customweb_BarclaycardCw::It is not possible to checkout in your country.","It is not possible to checkout in your country."
"Customweb_BarclaycardCw::Italy (IT)","Translate from: ItalianItalia (IT)"
"Customweb_BarclaycardCw::Item","Item"
"Customweb_BarclaycardCw::Items","Items"
"Customweb_BarclaycardCw::Items Refunded","Items Refunded"
"Customweb_BarclaycardCw::JCB","JCB"
"Customweb_BarclaycardCw::Klarna","Klarna"
"Customweb_BarclaycardCw::Learn More","Learn More"
"Customweb_BarclaycardCw::Live HMAC Key","Live HMAC Key"
"Customweb_BarclaycardCw::Live Identifier (PBX_IDENTIFIANT)","Live Identifier (PBX_IDENTIFIANT)"
"Customweb_BarclaycardCw::Live Mode","Modo live"
"Customweb_BarclaycardCw::Live PSPID","Live PSPID"
"Customweb_BarclaycardCw::Live Password","Live Password"
"Customweb_BarclaycardCw::Live Rang (PBX_RANG)","Live Rang (PBX_RANG)"
"Customweb_BarclaycardCw::Live Site ID (PBX_SITE)","Live Site ID (PBX_SITE)"
"Customweb_BarclaycardCw::Logging","Logging"
"Customweb_BarclaycardCw::Login","Login"
"Customweb_BarclaycardCw::Login & Register","Login & Register"
"Customweb_BarclaycardCw::Login and password are required.","Login and password are required."
"Customweb_BarclaycardCw::Logo","Logo"
"Customweb_BarclaycardCw::Maestro","Maestro"
"Customweb_BarclaycardCw::Maestro UK","Maestro UK"
"Customweb_BarclaycardCw::Mail Order / Telephone Order (MoTo)","Pedido a través de correo electrónico / teléfono"
"Customweb_BarclaycardCw::Mail order/telephone order authorization","Autorización para pedido para e-Mail/pedido telefónico"
"Customweb_BarclaycardCw::Make sure that the request method is set to POST.","Asegúrese de que el método de la petición se ajusta a POST."
"Customweb_BarclaycardCw::Male","Masculino"
"Customweb_BarclaycardCw::Manage Stores","Administrar las tiendas"
"Customweb_BarclaycardCw::Manage Barclaycard Aliases","Manage Barclaycard Aliases"
"Customweb_BarclaycardCw::Mark all transactions as uncertain, except those from countries listed below.","Marcar todas las transacciones como incierto, excepto los de los países que figuran a continuación."
"Customweb_BarclaycardCw::MasterCard","MasterCard"
"Customweb_BarclaycardCw::MasterPass","MasterPass"
"Customweb_BarclaycardCw::MasterPass: Order Confirmation","MasterPass: Order Confirmation"
"Customweb_BarclaycardCw::Maximum Order Total","Cantidad máxima del pedido"
"Customweb_BarclaycardCw::Merchant Origin","Origen del comerciante"
"Customweb_BarclaycardCw::Merchant Reference","Referencia comerciante"
"Customweb_BarclaycardCw::Message","Notificación"
"Customweb_BarclaycardCw::Method Title","Method Title"
"Customweb_BarclaycardCw::Minimum Order Total","Cantidad mínima del pedido"
"Customweb_BarclaycardCw::Mobile Template","Mobile Template"
"Customweb_BarclaycardCw::Mobile Template URL","Mobile Template URL"
"Customweb_BarclaycardCw::Month","Mes"
"Customweb_BarclaycardCw::More failed transaction as the configured threshold of failed transactions.","Más fallida transacción que el umbral configurado de transacciones fallidas."
"Customweb_BarclaycardCw::My Barclaycard Aliases","My Barclaycard Aliases"
"Customweb_BarclaycardCw::Netherlands (NL)","Países Bajos (NL)"
"Customweb_BarclaycardCw::New Order","New Order"
"Customweb_BarclaycardCw::New Order Status","Estado de orden nuevo"
"Customweb_BarclaycardCw::New card","New card"
"Customweb_BarclaycardCw::Next Update Execution Date","Next Update Execution Date"
"Customweb_BarclaycardCw::No","No"
"Customweb_BarclaycardCw::No API password was provided.","Se le ha dado ninguna contraseña API"
"Customweb_BarclaycardCw::No API username was provided.","Se le ha dado ningún nombre de usuario API"
"Customweb_BarclaycardCw::No IBAN provided.","No IBAN siempre."
"Customweb_BarclaycardCw::No Items","No Items"
"Customweb_BarclaycardCw::No PSPID was provided.","No PSPID was provided."
"Customweb_BarclaycardCw::No additional payment information available.","No hay información adicional de pago disponible."
"Customweb_BarclaycardCw::No authorization method found for payment method !method.","Ningún método de autorización encontrado para el pago al !method."
"Customweb_BarclaycardCw::No button returned.","Botón no regresó."
"Customweb_BarclaycardCw::No day set in the date of birth field.","No hay un día fijado en la fecha de nacimiento de campo."
"Customweb_BarclaycardCw::No month set in the date of birth field.","No se encuentra en el mes de la fecha de nacimiento de campo."
"Customweb_BarclaycardCw::No refund possible.","Ningún reembolso posible"
"Customweb_BarclaycardCw::No shipping method needed.","No shipping method needed."
"Customweb_BarclaycardCw::No year set in the date of birth field.","Ningún año establecido en la fecha de nacimiento de campo."
"Customweb_BarclaycardCw::No, use the dropdown.","No, use the dropdown."
"Customweb_BarclaycardCw::Non 3D Secure Behavior","Comportamiento seguro para no 3D"
"Customweb_BarclaycardCw::Non 3D Secure Behavior Country List","Lista de Países de comportamiento seguro no 3D"
"Customweb_BarclaycardCw::None","None"
"Customweb_BarclaycardCw::Norway (NO)","Noruega (NO)"
"Customweb_BarclaycardCw::Not Germany","No Alemania"
"Customweb_BarclaycardCw::Notification URL","URL de notificación"
"Customweb_BarclaycardCw::Only an authorized transaction can be marked as finally declined.","Only an authorized transaction can be marked as finally declined."
"Customweb_BarclaycardCw::Only an uncertain transaction can be marked as finally declined.","Only an uncertain transaction can be marked as finally declined."
"Customweb_BarclaycardCw::Only authorized transaction can be cancelled.","Sólo las transacciones autorizadas se pueden cancelar."
"Customweb_BarclaycardCw::Only authorized transaction can be captured.","Sólo las transacciones autorizadas pueden ser contabilizadas"
"Customweb_BarclaycardCw::Only authorized transaction can be refunded.","Sólo las transacciones autorizadas pueden ser reembolsadas."
"Customweb_BarclaycardCw::Only captured transaction can be refunded.","Sólo las transacciones contabilizadas pueden ser reembolsadas"
"Customweb_BarclaycardCw::Only on captured transaction the flag customer refusing to pay can be set.","Only on captured transaction the flag customer refusing to pay can be set."
"Customweb_BarclaycardCw::Operation Mode","Modo de operación"
"Customweb_BarclaycardCw::Operation failed because of error code '@code'.","Operation failed because of error code '@code'."
"Customweb_BarclaycardCw::Operation is not allowed.","No se permite la operación."
"Customweb_BarclaycardCw::Operation is not supported.","La operación no es compatible."
"Customweb_BarclaycardCw::Operation is not supported. For this transaction id, an alias already exists.","La operación no es compatible. Ya existe un alias para este ID de transacción."
"Customweb_BarclaycardCw::Orange","Orange"
"Customweb_BarclaycardCw::Order #","Order #"
"Customweb_BarclaycardCw::Order Description","Descripción del pedido"
"Customweb_BarclaycardCw::Order Grand Total","Gran Total del Pedido"
"Customweb_BarclaycardCw::Order Information","Order Information"
"Customweb_BarclaycardCw::Order Prefix","Order Prefix"
"Customweb_BarclaycardCw::Order Review","Order Review"
"Customweb_BarclaycardCw::Order Summary","Order Summary"
"Customweb_BarclaycardCw::Order Total","Order Total"
"Customweb_BarclaycardCw::Order cancelled, because the customer was too long in the payment process of Barclaycard.","El pedido fue cancelado debido a que el cliente se encuentra demasiado tiempo en el proceso de pago de Barclaycard."
"Customweb_BarclaycardCw::Order is stored, but not finally authorized or captured.","Pedido se almacena, pero no completamente autorizado o contabilizado."
"Customweb_BarclaycardCw::Order prefix","Prefijo de orden"
"Customweb_BarclaycardCw::Order was placed using %s","Order was placed using %s"
"Customweb_BarclaycardCw::Orders","Orders"
"Customweb_BarclaycardCw::Orders with with payments that are longer pending than the specified timeout in minutes are cancelled automatically.","Pedidos cuyos pagos quedarán pendiente mayor que el tiempo definido en minutos se cancelarán automáticamente. Para utilizar esta función es necesario configurar Magento cron."
"Customweb_BarclaycardCw::PSPID Config","PSPID Config"
"Customweb_BarclaycardCw::Paid Amount","Cantidad pagada"
"Customweb_BarclaycardCw::Partial refund not possible. You may retry with the total transaction amount.","Reembolso parcial imposible. El importe es mayor que el importe total contabilizado."
"Customweb_BarclaycardCw::Password","Password"
"Customweb_BarclaycardCw::Password and password confirmation are not equal.","Password and password confirmation are not equal."
"Customweb_BarclaycardCw::Password for the API user.","Contraseña para el usuario API."
"Customweb_BarclaycardCw::Pay with ____paymentMethodName____","Pay with ____paymentMethodName____"
"Customweb_BarclaycardCw::Payment","Payment"
"Customweb_BarclaycardCw::Payment ID","ID de pago"
"Customweb_BarclaycardCw::Payment Id","ID de pago"
"Customweb_BarclaycardCw::Payment Information","Condiciones de venta"
"Customweb_BarclaycardCw::Payment Method","Forma de pago"
"Customweb_BarclaycardCw::Payment Method Listing","Listado de métodos de pago"
"Customweb_BarclaycardCw::Payment Page Title","Payment Page Title"
"Customweb_BarclaycardCw::Payment captured successfully.","Pago capturado con éxito."
"Customweb_BarclaycardCw::Payment could not be authorized. Cancelling order. Reason :","El pago no fue autorizado. El pedido será cancelado. Razón:"
"Customweb_BarclaycardCw::Payment details can be entered after placing the order","Detalles del pago se pueden introducir a partir del pedido"
"Customweb_BarclaycardCw::Payment from Applicable Countries","Payment from Applicable Countries"
"Customweb_BarclaycardCw::Payment from Specific Countries","Payment from Specific Countries"
"Customweb_BarclaycardCw::Payment from applicable countries","Pago de países aplicables"
"Customweb_BarclaycardCw::Payment from specific countries","Pago de países específicos"
"Customweb_BarclaycardCw::Payment is pending at BarclaycardCw","Pago está pendiente con BarclaycardCw"
"Customweb_BarclaycardCw::Payment method description","Descripción de la forma de pago"
"Customweb_BarclaycardCw::Payment with %s","Pago con %s"
"Customweb_BarclaycardCw::Payment with Barclaycard","Pago con Barclaycard"
"Customweb_BarclaycardCw::Payments may be updated periodically (interval in minutes). To use this feature you have to setup magento cron","Los pagos se pueden actualizar de forma automática (intervalo en minutos) via API (sie está activado). Para utilizar la función, el Magento Cron debe estar activado."
"Customweb_BarclaycardCw::Pending","Pendiente"
"Customweb_BarclaycardCw::Pending BarclaycardCw","Pending BarclaycardCw"
"Customweb_BarclaycardCw::Phone Number","Phone Number"
"Customweb_BarclaycardCw::Place Order","Place Order"
"Customweb_BarclaycardCw::Please agree to all the terms and conditions before placing the order.","Please agree to all the terms and conditions before placing the order."
"Customweb_BarclaycardCw::Please check the entered CVC number.","Por favor, compruebe el número de CVC introducido."
"Customweb_BarclaycardCw::Please check the entered credit card number.","Por favor, compruebe el número de la tarjeta de crédito introducida."
"Customweb_BarclaycardCw::Please enter here a salutation.","Por favor introduzca un tratamiento."
"Customweb_BarclaycardCw::Please enter here the Bank Identifier Code (BIC).","Por favor introduzca el Código de identificación bancaria (BIC)."
"Customweb_BarclaycardCw::Please enter here the CVC code from your card. You find the code on the back of the card.","Por favor, introduzca la CVC su tarjeta. Usted puede encontrar esto en la parte de atrás de su tarjeta de crédito."
"Customweb_BarclaycardCw::Please enter here the International Bank Account Number (IBAN).","Por favor introduzca el Número de Cuenta Bancaria Internacional (IBAN)."
"Customweb_BarclaycardCw::Please enter here the account holder name on the card.","Por favor introduzca el nombre titular de la cuenta de la tarjeta."
"Customweb_BarclaycardCw::Please enter here the account holder name.","Escriba aquí el nombre del titular."
"Customweb_BarclaycardCw::Please enter here the account number of your bank account.","Introduce el número de cuenta de tu cuenta bancaria."
"Customweb_BarclaycardCw::Please enter here the bank code of your bank.","Por favor, introduzca su código bancario."
"Customweb_BarclaycardCw::Please enter here the card holder name on the card.","Por favor indique el titular de la tarjeta a su tarjeta de crédito."
"Customweb_BarclaycardCw::Please enter here the commercial number of your company.","Por favor introduzca el número comercial de su empresa."
"Customweb_BarclaycardCw::Please enter here the name of the account owner.","Por favor, introduzca el nombre del titular de la cuenta bancaria"
"Customweb_BarclaycardCw::Please enter here the number on your card.","Por favor, introduzca su número de tarjeta"
"Customweb_BarclaycardCw::Please enter here the sales tax number of your company.","Por favor, introduzca aquí el número de impuesto sobre las ventas de su empresa."
"Customweb_BarclaycardCw::Please enter here your phone number.","Please enter here your phone number."
"Customweb_BarclaycardCw::Please enter here your social security number.","Por favor, introduzca aquí su número de seguro social."
"Customweb_BarclaycardCw::Please enter the location of your bank.","Por favor, introduzca la ubicación de su banco."
"Customweb_BarclaycardCw::Please enter the name of your bank.","Por favor escriba el nombre de su banco."
"Customweb_BarclaycardCw::Please enter your IBAN number.","Por favor, introduzca su número de IBAN."
"Customweb_BarclaycardCw::Please enter your issue number, if there is no CVC code on your card.","Por favor, introduzca su número de emisión, si no existe un código CVC de su tarjeta."
"Customweb_BarclaycardCw::Please enter your salutation.","Please enter your salutation."
"Customweb_BarclaycardCw::Please enter your salution.","Introduzca su saludo."
"Customweb_BarclaycardCw::Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>."
"Customweb_BarclaycardCw::Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.', 'http://www.sellxed.com/en/support","Por favor, parpadear o desactivar el almacenamiento de caché y vuelva a intentarlo. Si esto no ayuda, cambie el método de autorización para PaymentPage y <a href=""%s"" target=""_blank"">contacta sellXed</a>.', 'http://www.sellxed.com/en/support"
"Customweb_BarclaycardCw::Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>."
"Customweb_BarclaycardCw::Please log in below:","Please log in below:"
"Customweb_BarclaycardCw::Please select","Por favor seleccione"
"Customweb_BarclaycardCw::Please select a shipping method before sending the order.","Please select a shipping method before sending the order."
"Customweb_BarclaycardCw::Please select the Bank Identifier Code (BIC) of your bank.","Por favor, seleccione el código de identificación bancaria (BIC) de su banco."
"Customweb_BarclaycardCw::Please select the day of your birth.","Por favor seleccione el día de su nacimiento."
"Customweb_BarclaycardCw::Please select the expiry month on your card.","Por favor seleccione el mes de la fecha de vencimiento de su tarjeta de crédito."
"Customweb_BarclaycardCw::Please select the expiry year on your card.","Por favor introduzca la fecha de caducidad de la tarjeta."
"Customweb_BarclaycardCw::Please select the month of your birth.","Por favor seleccione el mes de su nacimiento."
"Customweb_BarclaycardCw::Please select the the year of your birth.","Por favor, seleccione el año de tu nacimiento."
"Customweb_BarclaycardCw::Please select your gender.","Seleccione su género."
"Customweb_BarclaycardCw::PostFinance FIS","PostFinance FIS"
"Customweb_BarclaycardCw::Price","Precio"
"Customweb_BarclaycardCw::Processor","Procesador"
"Customweb_BarclaycardCw::Processor Country","Processor Country"
"Customweb_BarclaycardCw::Product","Producto"
"Customweb_BarclaycardCw::Product Name","Product Name"
"Customweb_BarclaycardCw::Purchase Point","Purchase Point"
"Customweb_BarclaycardCw::Qty","Cantidad"
"Customweb_BarclaycardCw::RatePAY","RatePAY"
"Customweb_BarclaycardCw::RatePay","RatePay"
"Customweb_BarclaycardCw::Received status update. The transaction was declined","Received status update. The transaction was declined"
"Customweb_BarclaycardCw::Received status update. The transaction was successful","Received status update. The transaction was successful"
"Customweb_BarclaycardCw::Received update notification with unexcpected state: !status","Received update notification with unexcpected state: !status"
"Customweb_BarclaycardCw::Received update notification with unexcpected status: !status","Notificación de actualización recibida con un estado unexcpected:  !status"
"Customweb_BarclaycardCw::Recurring Payments","Recurring Payments"
"Customweb_BarclaycardCw::Red","Red"
"Customweb_BarclaycardCw::Redirection Parameters generated.","Parámetros de redirección generados"
"Customweb_BarclaycardCw::Refund Amount","Cantidad del reembolso"
"Customweb_BarclaycardCw::Refund ID","ID Reembolso"
"Customweb_BarclaycardCw::Refund amount","La cantidad del reembolso"
"Customweb_BarclaycardCw::Refund information","Informaciones del reembolso"
"Customweb_BarclaycardCw::Refund status","Estado de su reembolso"
"Customweb_BarclaycardCw::Refunded Amount","Importe reembolsado"
"Customweb_BarclaycardCw::Refunds","Refunds"
"Customweb_BarclaycardCw::Refused Transaction Threshold","Se negó Umbral Transacción"
"Customweb_BarclaycardCw::Register","Register"
"Customweb_BarclaycardCw::Register to Create an Account","Register to Create an Account"
"Customweb_BarclaycardCw::Register with us for future convenience:","Register with us for future convenience:"
"Customweb_BarclaycardCw::Release Date","Release Date"
"Customweb_BarclaycardCw::Remove","Remove"
"Customweb_BarclaycardCw::Reset","Reset"
"Customweb_BarclaycardCw::Review","Review"
"Customweb_BarclaycardCw::Risk Category","Risk Category"
"Customweb_BarclaycardCw::Risk Scoring","Risk Scoring"
"Customweb_BarclaycardCw::Rounding Adjustment","Rounding Adjustment"
"Customweb_BarclaycardCw::Row Total","Fila total"
"Customweb_BarclaycardCw::SAH IN signature is wrong.","SHA IN firma es incorrecta."
"Customweb_BarclaycardCw::SEPA Mandate ID","SEPA Mandate ID"
"Customweb_BarclaycardCw::SHA-1","SHA-1"
"Customweb_BarclaycardCw::SHA-256","SHA-256"
"Customweb_BarclaycardCw::SHA-512","SHA-512"
"Customweb_BarclaycardCw::SHA-IN Passphrase","SHA-IN Signatura"
"Customweb_BarclaycardCw::SHA-OUT Passphrase","SHA-OUT Signatura"
"Customweb_BarclaycardCw::SKU:","SKU:"
"Customweb_BarclaycardCw::Sales","Venta"
"Customweb_BarclaycardCw::Sales Tax Number","Número de Impuesto a las Ventas"
"Customweb_BarclaycardCw::Salutation","Tratamiento"
"Customweb_BarclaycardCw::Save","Guardar"
"Customweb_BarclaycardCw::Saved cards:","Tarjetas guardadas"
"Customweb_BarclaycardCw::See order and shipping status","See order and shipping status"
"Customweb_BarclaycardCw::Select Brand","Seleccione una marca"
"Customweb_BarclaycardCw::Select Method","Select Method"
"Customweb_BarclaycardCw::Select the authorization method to use for processing this payment method.","Selecciona el método de autorización para este método de pago."
"Customweb_BarclaycardCw::Select the country code defined in the backend of Barclaycard for this payment method.","Seleccione el código de país definido en el backend de Barclaycard para este método de pago."
"Customweb_BarclaycardCw::Select the country to process your bank transfers.","Select the country to process your bank transfers."
"Customweb_BarclaycardCw::Select the date of your birth.","Seleccione la fecha de su nacimiento."
"Customweb_BarclaycardCw::Select the date on which your card expires.","Selecciona la fecha de vencimiento de la tarjeta"
"Customweb_BarclaycardCw::Select the hash calculation method to use. This value must correspond with the selected value in the back-end of Barclaycard.","Seleccione el método de cálculo del hash. Este valor debe coincidir con el valor del backend de Barclaycard."
"Customweb_BarclaycardCw::Select the processor for direct debit transactions.","eleccione el procesador de transacciones de débito directo."
"Customweb_BarclaycardCw::Select the processor for installments.","Select the processor for installments."
"Customweb_BarclaycardCw::Select the processor for open invoice.","Seleccione el procesador de cuenta abierta."
"Customweb_BarclaycardCw::Select your gender","Seleccione su género"
"Customweb_BarclaycardCw::Send Invoice Email","Send Invoice Email"
"Customweb_BarclaycardCw::Send amounts to Barclaycard in base currency.","Send amounts to Barclaycard in base currency."
"Customweb_BarclaycardCw::Send amounts to Barclaycard in store's base currency.","Send amounts to Barclaycard in store's base currency."
"Customweb_BarclaycardCw::Send invoice email","Send invoice email"
"Customweb_BarclaycardCw::Send the invoice email automatically after invoice creation.","Send the invoice email automatically after invoice creation."
"Customweb_BarclaycardCw::Set direct capture after order. In this case your authoization will directly be captured on your customer's credit card","En 'Contabilización directa' el montante está directamente contabilizado al cliente. En el caso 'Contabilización retrasado' el montant está contabilizado con un retraso definido por usted."
"Customweb_BarclaycardCw::Set the sort order to show the external checkouts.","Set the sort order to show the external checkouts."
"Customweb_BarclaycardCw::Settlement after order","Creación después del pedido"
"Customweb_BarclaycardCw::Setup","Setup"
"Customweb_BarclaycardCw::Shipping & Handling","Envío y dirección"
"Customweb_BarclaycardCw::Shipping Address","Shipping Address"
"Customweb_BarclaycardCw::Shipping Amount","Cantidad del envío"
"Customweb_BarclaycardCw::Shipping Information","Información del envío"
"Customweb_BarclaycardCw::Shipping Method","Shipping Method"
"Customweb_BarclaycardCw::Shipping Methods","Shipping Methods"
"Customweb_BarclaycardCw::Shipping Refund","Reembolso para el envío"
"Customweb_BarclaycardCw::Shop","Shop"
"Customweb_BarclaycardCw::Shop ID","ID de tieda"
"Customweb_BarclaycardCw::Short Installation Instructions:","Instrucciones de instalación cortos:"
"Customweb_BarclaycardCw::Should the amount be captured automatically after the order (direct) or should the amount only be reserved (deferred)?","Si la cantidad se capturará automáticamente después del pedudo (directa) o debería sólo la cantidad reservada (diferido)?"
"Customweb_BarclaycardCw::Show","Show"
"Customweb_BarclaycardCw::Show Account Selection","Show Account Selection"
"Customweb_BarclaycardCw::Show Further Settings and Information","Mostrar más ajustes e información."
"Customweb_BarclaycardCw::Show Image","Show Image"
"Customweb_BarclaycardCw::Show Payment Id","Show Payment Id"
"Customweb_BarclaycardCw::Show the payment id","Show the payment id"
"Customweb_BarclaycardCw::Show the payment id in the order information","Show the payment id in the order information"
"Customweb_BarclaycardCw::Show the payment image","Show the payment image"
"Customweb_BarclaycardCw::Show the payment image on the checkout page","Show the payment image on the checkout page"
"Customweb_BarclaycardCw::Sign In","Sign In"
"Customweb_BarclaycardCw::Slovakia","Slovakia"
"Customweb_BarclaycardCw::Social Security Number","Número de Seguro Social"
"Customweb_BarclaycardCw::Solo Card","Solo Card"
"Customweb_BarclaycardCw::Some cards are not enrolled for the 3D secure process and you may exclude some cards from performing a 3D secure authorization. This setting controls, what should happend with these transactions. This setting requires that the parameter 'CCCTY' is returned.","Algunas tarjetas no están inscritos para el proceso seguro en 3D y es posible excluir algunas tarjetas de la realización de una autorización de seguridad 3D. Este ajuste controla, lo que debería suceder con estas transacciones. Esta configuración requiere que se devuelve el parámetro 'CCCTY'."
"Customweb_BarclaycardCw::Some credentials for the API access are invalid. Error Code: !code","Some credentials for the API access are invalid. Error Code: !code"
"Customweb_BarclaycardCw::Some credentials for the API access are invalid. Error Code: @code","Some credentials for the API access are invalid. Error Code: @code"
"Customweb_BarclaycardCw::Some input was invalid.","Entrada no válida"
"Customweb_BarclaycardCw::Sort Order","Modificar orden"
"Customweb_BarclaycardCw::Static Tempalte Css","Static Tempalte Css"
"Customweb_BarclaycardCw::Static Template Css","Static Template Css"
"Customweb_BarclaycardCw::Status","Estado"
"Customweb_BarclaycardCw::Status after HTTP Update Payment Received Status","Estado después HTTP Actualización Pago recibido Estado"
"Customweb_BarclaycardCw::Store the payment details","Store the payment details"
"Customweb_BarclaycardCw::Stored payment details","Stored payment details"
"Customweb_BarclaycardCw::Submit Order","Submit Order"
"Customweb_BarclaycardCw::Submitting order information...","Submitting order information..."
"Customweb_BarclaycardCw::Subtotal","Total parcial"
"Customweb_BarclaycardCw::Success","Exito"
"Customweb_BarclaycardCw::Successful","Con éxito"
"Customweb_BarclaycardCw::Successful online refund of amount","Reembolso exitosa línea de cantidad"
"Customweb_BarclaycardCw::Successful payment authorization.","Autorización de pago con éxito."
"Customweb_BarclaycardCw::Successfull online refund of amount","Reembolso del montante con éxito"
"Customweb_BarclaycardCw::Support","Support"
"Customweb_BarclaycardCw::Sweden (SE)","Suecia (SE)"
"Customweb_BarclaycardCw::Switzerland (CH)","Suiza (CH)"
"Customweb_BarclaycardCw::Table Background Color","Table Background Color"
"Customweb_BarclaycardCw::Table Text Color","Table Text Color"
"Customweb_BarclaycardCw::Tax Amount","Total de impuestos"
"Customweb_BarclaycardCw::Technical issue: This payment methods is not available at the moment.","Problema técnico: Esta forma de pago no está disponible actualmente."
"Customweb_BarclaycardCw::Telego (Direct Debits DE)","Telego (Direct Debits DE)"
"Customweb_BarclaycardCw::Template URL","Template URL"
"Customweb_BarclaycardCw::Template URL for own template","URL de la plantilla personalizada"
"Customweb_BarclaycardCw::Template Url","Template Url"
"Customweb_BarclaycardCw::Test Account SHA-IN Passphrase","SHA-IN frase de contraseña de prueba"
"Customweb_BarclaycardCw::Test Account SHA-OUT Passphrase","Cuenta de prueba SHA-OUT Signatura"
"Customweb_BarclaycardCw::Test Mode","Modo de prueba"
"Customweb_BarclaycardCw::Test PSPID","PSPID de prueba"
"Customweb_BarclaycardCw::Test Transaction","Test Transaction"
"Customweb_BarclaycardCw::Text Color","Text Color"
"Customweb_BarclaycardCw::The 'account number' field cannot be empty.","El campo 'número de cuenta' no puede estar vacío."
"Customweb_BarclaycardCw::The 'account owner' field cannot be empty.","El campo 'propietario de la cuenta' no puede estar vacío."
"Customweb_BarclaycardCw::The 'account_number' field cannot be longer than 10 digits.","El campo 'account_number' no puede tener más de 10 dígitos."
"Customweb_BarclaycardCw::The 'account_number' field must be 11 digits long.","El campo 'account_number' debe ser de 11 dígitos."
"Customweb_BarclaycardCw::The 'bank code' field cannot be empty and it must be 5 digits long.","El campo 'código bancario' no puede estar vacía y debe ser de 5 dígitos."
"Customweb_BarclaycardCw::The 'bank code' field cannot be empty and it must be 8 digits long.","El campo 'código bancario no puede estar vacía y debe ser de 8 dígitos."
"Customweb_BarclaycardCw::The CVC code is too long.","El código CVC es demasiado largo."
"Customweb_BarclaycardCw::The CVC contains invalid chars.","El CVC contiene caracteres no válidos."
"Customweb_BarclaycardCw::The Font Family that will be used","The Font Family that will be used"
"Customweb_BarclaycardCw::The HMAC key as defined in the live backoffice of Barclaycard. You may need generate the HMAC key. Please take a look at the manual how to do this.","The HMAC key as defined in the live backoffice of Barclaycard. You may need generate the HMAC key. Please take a look at the manual how to do this."
"Customweb_BarclaycardCw::The PSPID as given by the Barclaycard.","PSPID de Barclaycard."
"Customweb_BarclaycardCw::The SEPA mandate schema does not contain the tag '!tag'. This tag is required.","El esquema de mandato SEPA no contiene la etiqueta '!tag'. Se requiere esta etiqueta."
"Customweb_BarclaycardCw::The SHA signature of the 3D Secure callback was not valid.","La firma SHA del callback de 3D Secure no es válido."
"Customweb_BarclaycardCw::The SHA signatures do not match.","Las firmas SHA no coinciden"
"Customweb_BarclaycardCw::The URL indicated here is rendered as Template. For this you must select option 'Use own template'. The URL must point to an HTML page that contains the string '$$$PAYMENT ZONE$$$'. This part of the HTML file is replaced with the form for the credit card input.","La dirección URL proporcionada aquí se pasa como plantilla. Para ello se debe seleccionar la opción 'Usar plantilla personalizada'. La URL debe apuntar a una página HTML que contiene la cadena '$$$PAYMENT ZONE$$$'. Esta parte del archivo HTML se sustituye con la forma de la entrada de la tarjeta de crédito."
"Customweb_BarclaycardCw::The URL indicated here is used to rendered the template for mobile devices. This field is only considered when the option mobile template is set to 'Use own template'.","The URL indicated here is used to rendered the template for mobile devices. This field is only considered when the option mobile template is set to 'Use own template'."
"Customweb_BarclaycardCw::The acquiring system is not available. Hence the authorization is not completed.","The acquiring system is not available. Hence the authorization is not completed."
"Customweb_BarclaycardCw::The alias could not be found.","The alias could not be found."
"Customweb_BarclaycardCw::The alias has been deleted.","El alias se ha eliminado."
"Customweb_BarclaycardCw::The alias manager allows the customer to select from a credit card previously stored. The credit card data is stored by Barclaycard.","El Alias Manager permite al cliente pagar con una tarjeta de crédito ya almacenado . Esta información de la tarjeta de crédito se almacena en Barclaycard."
"Customweb_BarclaycardCw::The alias transaction could not be conductet with error code: !code, and reason: !reason:","The alias transaction could not be conductet with error code: !code, and reason: !reason:"
"Customweb_BarclaycardCw::The amount could not be verified.","The amount could not be verified."
"Customweb_BarclaycardCw::The amount of !amount is authorized.","La cantidad de cada !amount está autorizado."
"Customweb_BarclaycardCw::The amount of !amount is captured.","La cantidad de cada  !amount es capturado."
"Customweb_BarclaycardCw::The authorization could not be completed, due to a delayed external validation of the payment.","La autorización no se pudo completar, debido a una validación externa retardada del pago."
"Customweb_BarclaycardCw::The authorization declined by the aquirer.","La autorización ha sido rechazada por el adquirente"
"Customweb_BarclaycardCw::The authorization is refused.","La autorización ha sido denegada"
"Customweb_BarclaycardCw::The authorization method '!method' is not supported.","El método de autorización '!method' no es compatible."
"Customweb_BarclaycardCw::The authorization was not successful","The authorization was not successful"
"Customweb_BarclaycardCw::The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting.","The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting."
"Customweb_BarclaycardCw::The brand with external name '!key' was not present in the map.","La marca con la tecla '!key' no se encontró en el mapa información de la tarjeta."
